1,19.5,2,-1,1,39,39
1,19.5,2,-1,1,78,78
1,19.5,2,-1,1,117,117
1,19.5,2,-1,1,214.5,214.5
1,19.5,2,-1,1,370.5,370.5
1,19.5,2,-1,1,390,390
1,19.5,2,-1,1,702,702
1,19.5,2,-1,1,721.5,721.5
1,19.5,2,-1,1,741,741
1,19.5,2,-1,1,760.5,760.5
1,19.5,2,-1,1,819,819
1,19.5,2,-1,1,858,858
1,19.5,2,-1,1,897,897
1,19.5,2,-1,1,955.5,955.5
1,19.5,2,-1,1,994.5,994.5
1,19.5,2,-1,1,1033.5,1033.5
1,19.5,2,-1,1,1072.5,1072.5
1,19.5,2,-1,1,1092,1092
1,19.5,2,-1,1,1111.5,1111.5
1,19.5,2,-1,1,1131,1131
1,19.5,2,-1,1,1150.5,1150.5
1,19.5,2,-1,1,1248,1248
1,19.5,2,-1,1,1423.5,1423.5
1,19.5,2,-1,1,1579.5,1579.5
1,19.5,2,-1,1,1599,1599
1,19.5,2,-1,1,1774.5,1774.5
1,19.5,2,-1,1,1813.5,1813.5
1,19.5,2,-1,1,1852.5,1852.5
1,19.5,2,-1,1,1891.5,1891.5
1,19.5,2,-1,1,1911,1911
1,19.5,2,-1,1,1930.5,1930.5
1,19.5,2,-1,1,1950,1950
1,19.5,2,-1,1,1969.5,1969.5
1,19.5,2,-1,1,1989,1989
1,19.5,2,-1,1,2008.5,2008.5
1,19.5,2,-1,1,2028,2028
1,19.5,2,-1,1,2125.5,2125.5
1,19.5,2,-1,1,2281.5,2281.5
1,19.5,2,-1,1,2301,2301
1,19.5,2,-1,1,2457,2457
1,19.5,2,-1,1,2632.5,2632.5
1,19.5,2,-1,1,2749.5,2749.5
1,19.5,2,-1,1,2769,2769
1,19.5,2,-1,1,2788.5,2788.5
1,19.5,2,-1,1,2808,2808
1,19.5,2,-1,1,2827.5,2827.5
1,19.5,2,-1,1,2905.5,2905.5
1,19.5,2,-1,1,2944.5,2944.5
1,19.5,2,-1,1,2983.5,2983.5
1,19.5,2,-1,1,3022.5,3022.5
1,19.5,2,-1,1,3139.5,3139.5
1,19.5,2,-1,1,3159,3159
1,19.5,2,-1,1,3178.5,3178.5
1,19.5,2,-1,1,3334.5,3334.5
1,19.5,2,-1,1,3510,3510
1,19.5,2,-1,1,3529.5,3529.5
